bearing_id,transh_object_id,case_id,bearing_name,raw_label,default_fault_type,default_fault_position,default_fault_severity,diagnosis_confidence,rca_confidence,true_reason_id,true_reason_type,true_stage,design_id,material_batch_id,manufacturing_batch_id,assembly_id,inspection_id,operation_id,has_design,has_material,has_manufacturing,has_assembly,has_inspection,has_operation,lifecycle_complete,display_label,remark
BRG-00001,BRG-00001,BFB-00001,BRG-00001,OR014,outer_race_fault,outer_race,medium,0.6635,0.6369,BASM-00001,AssemblyRecord,assembly,BDES-00407,BMAT-00415,BMAN-00361,BASM-00001,BINSP-00001,BOPR-00001,1,1,1,1,1,1,1,BRG-00001 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00064,BRG-00064,BFB-00064,BRG-00064,B014,rolling_element_fault,rolling_element,medium,0.7299,0.7293,BMAN-00283,ManufacturingBatch,manufacturing,BDES-00081,BMAT-00275,BMAN-00283,BASM-00064,BINSP-00064,BOPR-00064,1,1,1,1,1,1,1,BRG-00064 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00065,BRG-00065,BFB-00065,BRG-00065,OR014,outer_race_fault,outer_race,medium,0.6353,0.6124,BASM-00065,AssemblyRecord,assembly,BDES-00380,BMAT-00151,BMAN-00220,BASM-00065,BINSP-00065,BOPR-00065,1,1,1,1,1,1,1,BRG-00065 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00066,BRG-00066,BFB-00066,BRG-00066,IR021,inner_race_fault,inner_race,severe,0.7304,0.6314,BDES-00624,BearingDesignSpec,design,BDES-00624,BMAT-00070,BMAN-00519,BASM-00066,BINSP-00066,BOPR-00066,1,1,1,1,1,1,1,BRG-00066 | inner_race_fault | inner_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00067,BRG-00067,BFB-00067,BRG-00067,OR014,outer_race_fault,outer_race,medium,0.6883,0.5977,BMAN-00647,ManufacturingBatch,manufacturing,BDES-00754,BMAT-00037,BMAN-00647,BASM-00067,BINSP-00067,BOPR-00067,1,1,1,1,1,1,1,BRG-00067 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00068,BRG-00068,BFB-00068,BRG-00068,Normal,normal,none,normal,0.8961,0.8447,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00520,BMAT-00239,BMAN-00995,BASM-00068,BINSP-00068,BOPR-00068,1,1,1,1,1,1,1,BRG-00068 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00069,BRG-00069,BFB-00069,BRG-00069,B014,rolling_element_fault,rolling_element,medium,0.6126,0.623,BASM-00069,AssemblyRecord,assembly,BDES-00355,BMAT-00483,BMAN-00865,BASM-00069,BINSP-00069,BOPR-00069,1,1,1,1,1,1,1,BRG-00069 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00070,BRG-00070,BFB-00070,BRG-00070,B007,rolling_element_fault,rolling_element,slight,0.6871,0.6772,BMAT-00088,MaterialBatch,material,BDES-00541,BMAT-00088,BMAN-00956,BASM-00070,BINSP-00070,BOPR-00070,1,1,1,1,1,1,1,BRG-00070 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00071,BRG-00071,BFB-00071,BRG-00071,IR014,inner_race_fault,inner_race,medium,0.6837,0.6677,BMAT-00403,MaterialBatch,material,BDES-00485,BMAT-00403,BMAN-00677,BASM-00071,BINSP-00071,BOPR-00071,1,1,1,1,1,1,1,BRG-00071 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00072,BRG-00072,BFB-00072,BRG-00072,OR021,outer_race_fault,outer_race,severe,0.7146,0.6766,BMAN-00951,ManufacturingBatch,manufacturing,BDES-00536,BMAT-00015,BMAN-00951,BASM-00072,BINSP-00072,BOPR-00072,1,1,1,1,1,1,1,BRG-00072 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00073,BRG-00073,BFB-00073,BRG-00073,B021,rolling_element_fault,rolling_element,severe,0.6674,0.7104,BMAT-00469,MaterialBatch,material,BDES-00260,BMAT-00469,BMAN-01021,BASM-00073,BINSP-00073,BOPR-00073,1,1,1,1,1,1,1,BRG-00073 | rolling_element_fault | rolling_element | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00074,BRG-00074,BFB-00074,BRG-00074,Normal,normal,none,normal,0.8878,0.8606,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00531,BMAT-00213,BMAN-00320,BASM-00074,BINSP-00074,BOPR-00074,1,1,1,1,1,1,1,BRG-00074 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00075,BRG-00075,BFB-00075,BRG-00075,OR021,outer_race_fault,outer_race,severe,0.7057,0.6247,BASM-00075,AssemblyRecord,assembly,BDES-00037,BMAT-00046,BMAN-00394,BASM-00075,BINSP-00075,BOPR-00075,1,1,1,1,1,1,1,BRG-00075 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00076,BRG-00076,BFB-00076,BRG-00076,IR014,inner_race_fault,inner_race,medium,0.7018,0.67,BASM-00076,AssemblyRecord,assembly,BDES-00453,BMAT-00278,BMAN-00550,BASM-00076,BINSP-00076,BOPR-00076,1,1,1,1,1,1,1,BRG-00076 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00077,BRG-00077,BFB-00077,BRG-00077,B021,rolling_element_fault,rolling_element,severe,0.7282,0.7088,BASM-00077,AssemblyRecord,assembly,BDES-00519,BMAT-00210,BMAN-00678,BASM-00077,BINSP-00077,BOPR-00077,1,1,1,1,1,1,1,BRG-00077 | rolling_element_fault | rolling_element | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00078,BRG-00078,BFB-00078,BRG-00078,B014,rolling_element_fault,rolling_element,medium,0.685,0.6837,BMAN-00063,ManufacturingBatch,manufacturing,BDES-00630,BMAT-00004,BMAN-00063,BASM-00078,BINSP-00078,BOPR-00078,1,1,1,1,1,1,1,BRG-00078 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00079,BRG-00079,BFB-00079,BRG-00079,OR014,outer_race_fault,outer_race,medium,0.7342,0.7125,BASM-00079,AssemblyRecord,assembly,BDES-00419,BMAT-00215,BMAN-01133,BASM-00079,BINSP-00079,BOPR-00079,1,1,1,1,1,1,1,BRG-00079 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00080,BRG-00080,BFB-00080,BRG-00080,B007,rolling_element_fault,rolling_element,slight,0.7453,0.719,BDES-00378,BearingDesignSpec,design,BDES-00378,BMAT-00058,BMAN-01080,BASM-00080,BINSP-00080,BOPR-00080,1,1,1,1,1,1,1,BRG-00080 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00081,BRG-00081,BFB-00081,BRG-00081,IR007,inner_race_fault,inner_race,slight,0.7209,0.5844,BMAN-01184,ManufacturingBatch,manufacturing,BDES-00252,BMAT-00082,BMAN-01184,BASM-00081,BINSP-00081,BOPR-00081,1,1,1,1,1,1,1,BRG-00081 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00082,BRG-00082,BFB-00082,BRG-00082,Normal,normal,none,normal,0.8669,0.893,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00217,BMAT-00232,BMAN-00270,BASM-00082,BINSP-00082,BOPR-00082,1,1,1,1,1,1,1,BRG-00082 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00083,BRG-00083,BFB-00083,BRG-00083,OR014,outer_race_fault,outer_race,medium,0.6988,0.6593,BMAN-00572,ManufacturingBatch,manufacturing,BDES-00272,BMAT-00479,BMAN-00572,BASM-00083,BINSP-00083,BOPR-00083,1,1,1,1,1,1,1,BRG-00083 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00084,BRG-00084,BFB-00084,BRG-00084,OR021,outer_race_fault,outer_race,severe,0.7164,0.6286,BMAN-00293,ManufacturingBatch,manufacturing,BDES-00140,BMAT-00034,BMAN-00293,BASM-00084,BINSP-00084,BOPR-00084,1,1,1,1,1,1,1,BRG-00084 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00085,BRG-00085,BFB-00085,BRG-00085,Normal,normal,none,normal,0.9294,0.7897,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00637,BMAT-00181,BMAN-00551,BASM-00085,BINSP-00085,BOPR-00085,1,1,1,1,1,1,1,BRG-00085 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00086,BRG-00086,BFB-00086,BRG-00086,B021,rolling_element_fault,rolling_element,severe,0.7753,0.7412,BMAT-00465,MaterialBatch,material,BDES-00134,BMAT-00465,BMAN-00912,BASM-00086,BINSP-00086,BOPR-00086,1,1,1,1,1,1,1,BRG-00086 | rolling_element_fault | rolling_element | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00087,BRG-00087,BFB-00087,BRG-00087,B021,rolling_element_fault,rolling_element,severe,0.7013,0.6349,BMAT-00090,MaterialBatch,material,BDES-00190,BMAT-00090,BMAN-00610,BASM-00087,BINSP-00087,BOPR-00087,1,1,1,1,1,1,1,BRG-00087 | rolling_element_fault | rolling_element | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00088,BRG-00088,BFB-00088,BRG-00088,OR021,outer_race_fault,outer_race,severe,0.7872,0.6735,BMAT-00332,MaterialBatch,material,BDES-00176,BMAT-00332,BMAN-00372,BASM-00088,BINSP-00088,BOPR-00088,1,1,1,1,1,1,1,BRG-00088 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00089,BRG-00089,BFB-00089,BRG-00089,OR014,outer_race_fault,outer_race,medium,0.7141,0.6881,BASM-00089,AssemblyRecord,assembly,BDES-00558,BMAT-00304,BMAN-00784,BASM-00089,BINSP-00089,BOPR-00089,1,1,1,1,1,1,1,BRG-00089 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00090,BRG-00090,BFB-00090,BRG-00090,B007,rolling_element_fault,rolling_element,slight,0.6906,0.6244,BMAN-00955,ManufacturingBatch,manufacturing,BDES-00033,BMAT-00285,BMAN-00955,BASM-00090,BINSP-00090,BOPR-00090,1,1,1,1,1,1,1,BRG-00090 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00091,BRG-00091,BFB-00091,BRG-00091,IR021,inner_race_fault,inner_race,severe,0.6753,0.8198,BMAT-00261,MaterialBatch,material,BDES-00085,BMAT-00261,BMAN-00579,BASM-00091,BINSP-00091,BOPR-00091,1,1,1,1,1,1,1,BRG-00091 | inner_race_fault | inner_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00092,BRG-00092,BFB-00092,BRG-00092,IR014,inner_race_fault,inner_race,medium,0.7072,0.6754,BASM-00092,AssemblyRecord,assembly,BDES-00502,BMAT-00151,BMAN-00749,BASM-00092,BINSP-00092,BOPR-00092,1,1,1,1,1,1,1,BRG-00092 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00093,BRG-00093,BFB-00093,BRG-00093,Normal,normal,none,normal,0.9503,0.8659,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00497,BMAT-00122,BMAN-00502,BASM-00093,BINSP-00093,BOPR-00093,1,1,1,1,1,1,1,BRG-00093 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00094,BRG-00094,BFB-00094,BRG-00094,B014,rolling_element_fault,rolling_element,medium,0.7253,0.696,BDES-00298,BearingDesignSpec,design,BDES-00298,BMAT-00081,BMAN-00505,BASM-00094,BINSP-00094,BOPR-00094,1,1,1,1,1,1,1,BRG-00094 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00095,BRG-00095,BFB-00095,BRG-00095,Normal,normal,none,normal,0.8628,0.8065,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00592,BMAT-00239,BMAN-00901,BASM-00095,BINSP-00095,BOPR-00095,1,1,1,1,1,1,1,BRG-00095 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00096,BRG-00096,BFB-00096,BRG-00096,IR021,inner_race_fault,inner_race,severe,0.7066,0.6287,BASM-00096,AssemblyRecord,assembly,BDES-00255,BMAT-00382,BMAN-00944,BASM-00096,BINSP-00096,BOPR-00096,1,1,1,1,1,1,1,BRG-00096 | inner_race_fault | inner_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00097,BRG-00097,BFB-00097,BRG-00097,B021,rolling_element_fault,rolling_element,severe,0.6808,0.7309,BASM-00097,AssemblyRecord,assembly,BDES-00312,BMAT-00047,BMAN-00251,BASM-00097,BINSP-00097,BOPR-00097,1,1,1,1,1,1,1,BRG-00097 | rolling_element_fault | rolling_element | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00098,BRG-00098,BFB-00098,BRG-00098,IR021,inner_race_fault,inner_race,severe,0.781,0.6807,BASM-00098,AssemblyRecord,assembly,BDES-00222,BMAT-00305,BMAN-00611,BASM-00098,BINSP-00098,BOPR-00098,1,1,1,1,1,1,1,BRG-00098 | inner_race_fault | inner_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00099,BRG-00099,BFB-00099,BRG-00099,IR014,inner_race_fault,inner_race,medium,0.7108,0.7258,BMAT-00242,MaterialBatch,material,BDES-00256,BMAT-00242,BMAN-00038,BASM-00099,BINSP-00099,BOPR-00099,1,1,1,1,1,1,1,BRG-00099 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00100,BRG-00100,BFB-00100,BRG-00100,OR021,outer_race_fault,outer_race,severe,0.7272,0.6694,BMAN-00159,ManufacturingBatch,manufacturing,BDES-00128,BMAT-00307,BMAN-00159,BASM-00100,BINSP-00100,BOPR-00100,1,1,1,1,1,1,1,BRG-00100 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00101,BRG-00101,BFB-00101,BRG-00101,IR014,inner_race_fault,inner_race,medium,0.6697,0.7093,BINSP-00101,InspectionRecord,inspection,BDES-00255,BMAT-00441,BMAN-00661,BASM-00101,BINSP-00101,BOPR-00101,1,1,1,1,1,1,1,BRG-00101 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00102,BRG-00102,BFB-00102,BRG-00102,B007,rolling_element_fault,rolling_element,slight,0.734,0.6548,BINSP-00102,InspectionRecord,inspection,BDES-00012,BMAT-00147,BMAN-00941,BASM-00102,BINSP-00102,BOPR-00102,1,1,1,1,1,1,1,BRG-00102 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00103,BRG-00103,BFB-00103,BRG-00103,IR014,inner_race_fault,inner_race,medium,0.7721,0.7259,BASM-00103,AssemblyRecord,assembly,BDES-00414,BMAT-00232,BMAN-00146,BASM-00103,BINSP-00103,BOPR-00103,1,1,1,1,1,1,1,BRG-00103 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00104,BRG-00104,BFB-00104,BRG-00104,B021,rolling_element_fault,rolling_element,severe,0.7269,0.7288,BMAN-00105,ManufacturingBatch,manufacturing,BDES-00422,BMAT-00142,BMAN-00105,BASM-00104,BINSP-00104,BOPR-00104,1,1,1,1,1,1,1,BRG-00104 | rolling_element_fault | rolling_element | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00105,BRG-00105,BFB-00105,BRG-00105,IR007,inner_race_fault,inner_race,slight,0.668,0.5963,BASM-00105,AssemblyRecord,assembly,BDES-00312,BMAT-00098,BMAN-00285,BASM-00105,BINSP-00105,BOPR-00105,1,1,1,1,1,1,1,BRG-00105 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00106,BRG-00106,BFB-00106,BRG-00106,IR014,inner_race_fault,inner_race,medium,0.7203,0.6099,BASM-00106,AssemblyRecord,assembly,BDES-00309,BMAT-00237,BMAN-01018,BASM-00106,BINSP-00106,BOPR-00106,1,1,1,1,1,1,1,BRG-00106 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00107,BRG-00107,BFB-00107,BRG-00107,Normal,normal,none,normal,0.9035,0.8753,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00585,BMAT-00337,BMAN-00071,BASM-00107,BINSP-00107,BOPR-00107,1,1,1,1,1,1,1,BRG-00107 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00108,BRG-00108,BFB-00108,BRG-00108,OR021,outer_race_fault,outer_race,severe,0.7288,0.7313,BMAN-00034,ManufacturingBatch,manufacturing,BDES-00449,BMAT-00268,BMAN-00034,BASM-00108,BINSP-00108,BOPR-00108,1,1,1,1,1,1,1,BRG-00108 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00109,BRG-00109,BFB-00109,BRG-00109,B007,rolling_element_fault,rolling_element,slight,0.6681,0.5885,BMAT-00231,MaterialBatch,material,BDES-00385,BMAT-00231,BMAN-00043,BASM-00109,BINSP-00109,BOPR-00109,1,1,1,1,1,1,1,BRG-00109 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00110,BRG-00110,BFB-00110,BRG-00110,B007,rolling_element_fault,rolling_element,slight,0.6923,0.6969,BASM-00110,AssemblyRecord,assembly,BDES-00152,BMAT-00186,BMAN-00990,BASM-00110,BINSP-00110,BOPR-00110,1,1,1,1,1,1,1,BRG-00110 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00111,BRG-00111,BFB-00111,BRG-00111,IR014,inner_race_fault,inner_race,medium,0.6822,0.6645,BASM-00111,AssemblyRecord,assembly,BDES-00733,BMAT-00249,BMAN-00580,BASM-00111,BINSP-00111,BOPR-00111,1,1,1,1,1,1,1,BRG-00111 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00112,BRG-00112,BFB-00112,BRG-00112,OR014,outer_race_fault,outer_race,medium,0.7271,0.7105,BMAT-00257,MaterialBatch,material,BDES-00660,BMAT-00257,BMAN-00202,BASM-00112,BINSP-00112,BOPR-00112,1,1,1,1,1,1,1,BRG-00112 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00113,BRG-00113,BFB-00113,BRG-00113,OR021,outer_race_fault,outer_race,severe,0.6985,0.7633,BMAN-00408,ManufacturingBatch,manufacturing,BDES-00778,BMAT-00221,BMAN-00408,BASM-00113,BINSP-00113,BOPR-00113,1,1,1,1,1,1,1,BRG-00113 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00114,BRG-00114,BFB-00114,BRG-00114,B007,rolling_element_fault,rolling_element,slight,0.6599,0.6124,BMAN-00799,ManufacturingBatch,manufacturing,BDES-00663,BMAT-00340,BMAN-00799,BASM-00114,BINSP-00114,BOPR-00114,1,1,1,1,1,1,1,BRG-00114 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00115,BRG-00115,BFB-00115,BRG-00115,IR007,inner_race_fault,inner_race,slight,0.5898,0.6698,BASM-00115,AssemblyRecord,assembly,BDES-00648,BMAT-00123,BMAN-00356,BASM-00115,BINSP-00115,BOPR-00115,1,1,1,1,1,1,1,BRG-00115 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00116,BRG-00116,BFB-00116,BRG-00116,OR014,outer_race_fault,outer_race,medium,0.7532,0.7976,BASM-00116,AssemblyRecord,assembly,BDES-00312,BMAT-00139,BMAN-00402,BASM-00116,BINSP-00116,BOPR-00116,1,1,1,1,1,1,1,BRG-00116 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00117,BRG-00117,BFB-00117,BRG-00117,IR021,inner_race_fault,inner_race,severe,0.7507,0.6347,BDES-00760,BearingDesignSpec,design,BDES-00760,BMAT-00211,BMAN-00497,BASM-00117,BINSP-00117,BOPR-00117,1,1,1,1,1,1,1,BRG-00117 | inner_race_fault | inner_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00118,BRG-00118,BFB-00118,BRG-00118,OR021,outer_race_fault,outer_race,severe,0.7302,0.6838,BMAT-00167,MaterialBatch,material,BDES-00083,BMAT-00167,BMAN-01150,BASM-00118,BINSP-00118,BOPR-00118,1,1,1,1,1,1,1,BRG-00118 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
