evidence_id,feedback_id,evidence_type,evidence_text,confidence,domain
EVO_TEXT_BFB-00087,BFB-00087,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6349,bearing
RCA_TEXT_BFB-00088,BFB-00088,rca_text,诊断结果显示轴承出现严重外圈故障，根因更可能来自材料阶段实体 BMAT-00332 的风险累积。,0.6735,bearing
EVO_TEXT_BFB-00088,BFB-00088,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重外圈故障。,0.6735,bearing
RCA_TEXT_BFB-00089,BFB-00089,rca_text,该样本的生命周期风险在装配阶段较突出，能够解释当前中等外圈故障的主要失效模式。,0.6881,bearing
EVO_TEXT_BFB-00089,BFB-00089,fault_evolution_text,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6881,bearing
RCA_TEXT_BFB-00090,BFB-00090,rca_text,结合振动、峭度和温升特征，滚动体故障与制造阶段异常高度一致，优先追溯到 BMAN-00955。,0.6244,bearing
EVO_TEXT_BFB-00090,BFB-00090,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6244,bearing
RCA_TEXT_BFB-00091,BFB-00091,rca_text,结合振动、峭度和温升特征，内圈故障与材料阶段异常高度一致，优先追溯到 BMAT-00261。,0.8198,bearing
EVO_TEXT_BFB-00091,BFB-00091,fault_evolution_text,风险首先在材料阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.8198,bearing
RCA_TEXT_BFB-00092,BFB-00092,rca_text,结合振动、峭度和温升特征，内圈故障与装配阶段异常高度一致，优先追溯到 BASM-00092。,0.6754,bearing
EVO_TEXT_BFB-00092,BFB-00092,fault_evolution_text,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6754,bearing
RCA_TEXT_BFB-00093,BFB-00093,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8659,bearing
EVO_TEXT_BFB-00093,BFB-00093,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8659,bearing
RCA_TEXT_BFB-00094,BFB-00094,rca_text,诊断结果显示轴承出现中等滚动体故障，根因更可能来自设计阶段实体 BDES-00298 的风险累积。,0.696,bearing
EVO_TEXT_BFB-00094,BFB-00094,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等滚动体故障。,0.696,bearing
RCA_TEXT_BFB-00095,BFB-00095,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8065,bearing
EVO_TEXT_BFB-00095,BFB-00095,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8065,bearing
RCA_TEXT_BFB-00096,BFB-00096,rca_text,结合振动、峭度和温升特征，内圈故障与装配阶段异常高度一致，优先追溯到 BASM-00096。,0.6287,bearing
EVO_TEXT_BFB-00096,BFB-00096,fault_evolution_text,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6287,bearing
RCA_TEXT_BFB-00097,BFB-00097,rca_text,诊断结果显示轴承出现严重滚动体故障，根因更可能来自装配阶段实体 BASM-00097 的风险累积。,0.7309,bearing
EVO_TEXT_BFB-00097,BFB-00097,fault_evolution_text,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.7309,bearing
RCA_TEXT_BFB-00098,BFB-00098,rca_text,该样本的生命周期风险在装配阶段较突出，能够解释当前严重内圈故障的主要失效模式。,0.6807,bearing
EVO_TEXT_BFB-00098,BFB-00098,fault_evolution_text,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6807,bearing
RCA_TEXT_BFB-00099,BFB-00099,rca_text,结合振动、峭度和温升特征，内圈故障与材料阶段异常高度一致，优先追溯到 BMAT-00242。,0.7258,bearing
EVO_TEXT_BFB-00099,BFB-00099,fault_evolution_text,风险首先在材料阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.7258,bearing
RCA_TEXT_BFB-00100,BFB-00100,rca_text,结合振动、峭度和温升特征，外圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00159。,0.6694,bearing
EVO_TEXT_BFB-00100,BFB-00100,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重外圈故障。,0.6694,bearing
RCA_TEXT_BFB-00101,BFB-00101,rca_text,诊断结果显示轴承出现中等内圈故障，根因更可能来自检测阶段实体 BINSP-00101 的风险累积。,0.7093,bearing
EVO_TEXT_BFB-00101,BFB-00101,fault_evolution_text,风险首先在检测阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.7093,bearing
RCA_TEXT_BFB-00102,BFB-00102,rca_text,该样本的生命周期风险在检测阶段较突出，能够解释当前轻微滚动体故障的主要失效模式。,0.6548,bearing
EVO_TEXT_BFB-00102,BFB-00102,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为轻微滚动体故障。,0.6548,bearing
RCA_TEXT_BFB-00103,BFB-00103,rca_text,该样本的生命周期风险在装配阶段较突出，能够解释当前中等内圈故障的主要失效模式。,0.7259,bearing
EVO_TEXT_BFB-00103,BFB-00103,fault_evolution_text,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.7259,bearing
RCA_TEXT_BFB-00104,BFB-00104,rca_text,该样本的生命周期风险在制造阶段较突出，能够解释当前严重滚动体故障的主要失效模式。,0.7288,bearing
EVO_TEXT_BFB-00104,BFB-00104,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7288,bearing
RCA_TEXT_BFB-00105,BFB-00105,rca_text,结合振动、峭度和温升特征，内圈故障与装配阶段异常高度一致，优先追溯到 BASM-00105。,0.5963,bearing
EVO_TEXT_BFB-00105,BFB-00105,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.5963,bearing
RCA_TEXT_BFB-00106,BFB-00106,rca_text,诊断结果显示轴承出现中等内圈故障，根因更可能来自装配阶段实体 BASM-00106 的风险累积。,0.6099,bearing
EVO_TEXT_BFB-00106,BFB-00106,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等内圈故障。,0.6099,bearing
RCA_TEXT_BFB-00107,BFB-00107,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8753,bearing
EVO_TEXT_BFB-00107,BFB-00107,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8753,bearing
RCA_TEXT_BFB-00108,BFB-00108,rca_text,该样本的生命周期风险在制造阶段较突出，能够解释当前严重外圈故障的主要失效模式。,0.7313,bearing
EVO_TEXT_BFB-00108,BFB-00108,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7313,bearing
RCA_TEXT_BFB-00109,BFB-00109,rca_text,该样本的生命周期风险在材料阶段较突出，能够解释当前轻微滚动体故障的主要失效模式。,0.5885,bearing
EVO_TEXT_BFB-00109,BFB-00109,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.5885,bearing
RCA_TEXT_BFB-00110,BFB-00110,rca_text,结合振动、峭度和温升特征，滚动体故障与装配阶段异常高度一致，优先追溯到 BASM-00110。,0.6969,bearing
EVO_TEXT_BFB-00110,BFB-00110,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为轻微滚动体故障。,0.6969,bearing
RCA_TEXT_BFB-00111,BFB-00111,rca_text,诊断结果显示轴承出现中等内圈故障，根因更可能来自装配阶段实体 BASM-00111 的风险累积。,0.6645,bearing
EVO_TEXT_BFB-00111,BFB-00111,fault_evolution_text,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6645,bearing
RCA_TEXT_BFB-00112,BFB-00112,rca_text,该样本的生命周期风险在材料阶段较突出，能够解释当前中等外圈故障的主要失效模式。,0.7105,bearing
EVO_TEXT_BFB-00112,BFB-00112,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7105,bearing
RCA_TEXT_BFB-00113,BFB-00113,rca_text,该样本的生命周期风险在制造阶段较突出，能够解释当前严重外圈故障的主要失效模式。,0.7633,bearing
EVO_TEXT_BFB-00113,BFB-00113,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7633,bearing
RCA_TEXT_BFB-00114,BFB-00114,rca_text,结合振动、峭度和温升特征，滚动体故障与制造阶段异常高度一致，优先追溯到 BMAN-00799。,0.6124,bearing
EVO_TEXT_BFB-00114,BFB-00114,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6124,bearing
RCA_TEXT_BFB-00115,BFB-00115,rca_text,该样本的生命周期风险在装配阶段较突出，能够解释当前轻微内圈故障的主要失效模式。,0.6698,bearing
EVO_TEXT_BFB-00115,BFB-00115,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6698,bearing
RCA_TEXT_BFB-00116,BFB-00116,rca_text,诊断结果显示轴承出现中等外圈故障，根因更可能来自装配阶段实体 BASM-00116 的风险累积。,0.7976,bearing
EVO_TEXT_BFB-00116,BFB-00116,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等外圈故障。,0.7976,bearing
RCA_TEXT_BFB-00117,BFB-00117,rca_text,结合振动、峭度和温升特征，内圈故障与设计阶段异常高度一致，优先追溯到 BDES-00760。,0.6347,bearing
EVO_TEXT_BFB-00117,BFB-00117,fault_evolution_text,风险首先在设计阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6347,bearing
RCA_TEXT_BFB-00118,BFB-00118,rca_text,该样本的生命周期风险在材料阶段较突出，能够解释当前严重外圈故障的主要失效模式。,0.6838,bearing
EVO_TEXT_BFB-00118,BFB-00118,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6838,bearing
RCA_TEXT_BFB-00119,BFB-00119,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8311,bearing
EVO_TEXT_BFB-00119,BFB-00119,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8311,bearing
RCA_TEXT_BFB-00120,BFB-00120,rca_text,结合振动、峭度和温升特征，滚动体故障与装配阶段异常高度一致，优先追溯到 BASM-00120。,0.5955,bearing
EVO_TEXT_BFB-00120,BFB-00120,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.5955,bearing
RCA_TEXT_BFB-00121,BFB-00121,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8461,bearing
EVO_TEXT_BFB-00121,BFB-00121,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8461,bearing
RCA_TEXT_BFB-00122,BFB-00122,rca_text,结合振动、峭度和温升特征，外圈故障与材料阶段异常高度一致，优先追溯到 BMAT-00070。,0.7516,bearing
EVO_TEXT_BFB-00122,BFB-00122,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重外圈故障。,0.7516,bearing
RCA_TEXT_BFB-00123,BFB-00123,rca_text,诊断结果显示轴承出现严重外圈故障，根因更可能来自材料阶段实体 BMAT-00207 的风险累积。,0.6941,bearing
EVO_TEXT_BFB-00123,BFB-00123,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重外圈故障。,0.6941,bearing
RCA_TEXT_BFB-00124,BFB-00124,rca_text,诊断结果显示轴承出现中等滚动体故障，根因更可能来自制造阶段实体 BMAN-00483 的风险累积。,0.684,bearing
EVO_TEXT_BFB-00124,BFB-00124,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等滚动体故障。,0.684,bearing
RCA_TEXT_BFB-00125,BFB-00125,rca_text,结合振动、峭度和温升特征，内圈故障与装配阶段异常高度一致，优先追溯到 BASM-00125。,0.7016,bearing
EVO_TEXT_BFB-00125,BFB-00125,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7016,bearing
RCA_TEXT_BFB-00126,BFB-00126,rca_text,结合振动、峭度和温升特征，内圈故障与制造阶段异常高度一致，优先追溯到 BMAN-01190。,0.6745,bearing
EVO_TEXT_BFB-00126,BFB-00126,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等内圈故障。,0.6745,bearing
RCA_TEXT_BFB-00127,BFB-00127,rca_text,诊断结果显示轴承出现轻微内圈故障，根因更可能来自运维阶段实体 BOPR-00127 的风险累积。,0.7774,bearing
EVO_TEXT_BFB-00127,BFB-00127,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为轻微内圈故障。,0.7774,bearing
RCA_TEXT_BFB-00128,BFB-00128,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8418,bearing
EVO_TEXT_BFB-00128,BFB-00128,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8418,bearing
RCA_TEXT_BFB-00129,BFB-00129,rca_text,该样本的生命周期风险在装配阶段较突出，能够解释当前严重滚动体故障的主要失效模式。,0.666,bearing
EVO_TEXT_BFB-00129,BFB-00129,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.666,bearing
RCA_TEXT_BFB-00130,BFB-00130,rca_text,结合振动、峭度和温升特征，外圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00467。,0.624,bearing
EVO_TEXT_BFB-00130,BFB-00130,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.624,bearing
RCA_TEXT_BFB-00131,BFB-00131,rca_text,该样本的生命周期风险在运维阶段较突出，能够解释当前轻微滚动体故障的主要失效模式。,0.7275,bearing
EVO_TEXT_BFB-00131,BFB-00131,fault_evolution_text,风险首先在运维阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.7275,bearing
RCA_TEXT_BFB-00132,BFB-00132,rca_text,诊断结果显示轴承出现轻微外圈故障，根因更可能来自制造阶段实体 BMAN-00219 的风险累积。,0.6034,bearing
EVO_TEXT_BFB-00132,BFB-00132,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6034,bearing
RCA_TEXT_BFB-00133,BFB-00133,rca_text,该样本的生命周期风险在制造阶段较突出，能够解释当前中等外圈故障的主要失效模式。,0.734,bearing
EVO_TEXT_BFB-00133,BFB-00133,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等外圈故障。,0.734,bearing
RCA_TEXT_BFB-00134,BFB-00134,rca_text,结合振动、峭度和温升特征，外圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00807。,0.6269,bearing
EVO_TEXT_BFB-00134,BFB-00134,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6269,bearing
RCA_TEXT_BFB-00135,BFB-00135,rca_text,该样本的生命周期风险在运维阶段较突出，能够解释当前轻微内圈故障的主要失效模式。,0.6064,bearing
