evidence_id,feedback_id,evidence_type,evidence_text,confidence,domain
RCA_TEXT_HFB-00086,HFB-00086,rca_text,结合传感器能量和检测记录，方向控制阀的阀芯卡滞与运维阶段高风险实体 HOPR-00086 一致。,0.6649,hydraulic
EVO_TEXT_HFB-00086,HFB-00086,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6649,hydraulic
RCA_TEXT_HFB-00087,HFB-00087,rca_text,管路总成出现中度压力异常，生命周期风险集中在装配阶段，建议优先追溯 HASM-00087。,0.6522,hydraulic
EVO_TEXT_HFB-00087,HFB-00087,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.6522,hydraulic
RCA_TEXT_HFB-00088,HFB-00088,rca_text,结合传感器能量和检测记录，管路总成的压力异常与设计阶段高风险实体 HPIP-00019 一致。,0.6522,hydraulic
EVO_TEXT_HFB-00088,HFB-00088,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6522,hydraulic
RCA_TEXT_HFB-00089,HFB-00089,rca_text,结合传感器能量和检测记录，作动筒的泄漏异常与检测阶段高风险实体 HINSP-00089 一致。,0.6337,hydraulic
EVO_TEXT_HFB-00089,HFB-00089,fault_evolution_text,检测阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6337,hydraulic
RCA_TEXT_HFB-00090,HFB-00090,rca_text,液压油箱出现轻微泄漏异常，生命周期风险集中在设计阶段，建议优先追溯 HDES-00205。,0.55,hydraulic
EVO_TEXT_HFB-00090,HFB-00090,fault_evolution_text,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.55,hydraulic
RCA_TEXT_HFB-00091,HFB-00091,rca_text,结合传感器能量和检测记录，单向阀的流量异常与运维阶段高风险实体 HOPR-00091 一致。,0.5521,hydraulic
EVO_TEXT_HFB-00091,HFB-00091,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.5521,hydraulic
RCA_TEXT_HFB-00092,HFB-00092,rca_text,结合传感器能量和检测记录，液压油箱的阀芯卡滞与设计阶段高风险实体 HDES-00341 一致。,0.5951,hydraulic
EVO_TEXT_HFB-00092,HFB-00092,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成阀芯卡滞。,0.5951,hydraulic
RCA_TEXT_HFB-00093,HFB-00093,rca_text,节流阀出现轻微阀芯卡滞，生命周期风险集中在材料阶段，建议优先追溯 HMAT-00092。,0.6673,hydraulic
EVO_TEXT_HFB-00093,HFB-00093,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6673,hydraulic
RCA_TEXT_HFB-00094,HFB-00094,rca_text,结合传感器能量和检测记录，卸荷阀的阀芯卡滞与材料阶段高风险实体 HMAT-00318 一致。,0.5925,hydraulic
EVO_TEXT_HFB-00094,HFB-00094,fault_evolution_text,材料阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5925,hydraulic
RCA_TEXT_HFB-00095,HFB-00095,rca_text,结合传感器能量和检测记录，卸荷阀的阀芯卡滞与制造阶段高风险实体 HMAN-00314 一致。,0.5646,hydraulic
EVO_TEXT_HFB-00095,HFB-00095,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5646,hydraulic
RCA_TEXT_HFB-00096,HFB-00096,rca_text,过滤器出现轻微振动异常，生命周期风险集中在设计阶段，建议优先追溯 HDES-01133。,0.6196,hydraulic
EVO_TEXT_HFB-00096,HFB-00096,fault_evolution_text,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6196,hydraulic
RCA_TEXT_HFB-00097,HFB-00097,rca_text,管路总成出现中度振动异常，生命周期风险集中在材料阶段，建议优先追溯 HMAT-00199。,0.6195,hydraulic
EVO_TEXT_HFB-00097,HFB-00097,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6195,hydraulic
RCA_TEXT_HFB-00098,HFB-00098,rca_text,管路总成出现中度振动异常，生命周期风险集中在材料阶段，建议优先追溯 HMAT-00127。,0.6331,hydraulic
EVO_TEXT_HFB-00098,HFB-00098,fault_evolution_text,材料阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6331,hydraulic
RCA_TEXT_HFB-00099,HFB-00099,rca_text,该案例表现为中度阀芯卡滞，根因更可能由设计阶段隐患累积触发。,0.6171,hydraulic
EVO_TEXT_HFB-00099,HFB-00099,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成阀芯卡滞。,0.6171,hydraulic
RCA_TEXT_HFB-00100,HFB-00100,rca_text,结合传感器能量和检测记录，方向控制阀的压力异常与装配阶段高风险实体 HASM-00100 一致。,0.5342,hydraulic
EVO_TEXT_HFB-00100,HFB-00100,fault_evolution_text,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5342,hydraulic
RCA_TEXT_HFB-00101,HFB-00101,rca_text,该案例表现为轻微温度异常，根因更可能由制造阶段隐患累积触发。,0.6462,hydraulic
EVO_TEXT_HFB-00101,HFB-00101,fault_evolution_text,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6462,hydraulic
RCA_TEXT_HFB-00102,HFB-00102,rca_text,溢流阀出现轻微阀芯卡滞，生命周期风险集中在材料阶段，建议优先追溯 HMAT-00063。,0.6096,hydraulic
EVO_TEXT_HFB-00102,HFB-00102,fault_evolution_text,材料阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6096,hydraulic
RCA_TEXT_HFB-00103,HFB-00103,rca_text,溢流阀出现轻微压力异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-00103。,0.5696,hydraulic
EVO_TEXT_HFB-00103,HFB-00103,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5696,hydraulic
RCA_TEXT_HFB-00104,HFB-00104,rca_text,节流阀出现中度流量异常，生命周期风险集中在检测阶段，建议优先追溯 HINSP-00104。,0.6056,hydraulic
EVO_TEXT_HFB-00104,HFB-00104,fault_evolution_text,检测阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6056,hydraulic
RCA_TEXT_HFB-00105,HFB-00105,rca_text,结合传感器能量和检测记录，节流阀的温度异常与运维阶段高风险实体 HOPR-00105 一致。,0.5879,hydraulic
EVO_TEXT_HFB-00105,HFB-00105,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5879,hydraulic
RCA_TEXT_HFB-00106,HFB-00106,rca_text,结合传感器能量和检测记录，蓄能器的振动异常与运维阶段高风险实体 HOPR-00106 一致。,0.6408,hydraulic
EVO_TEXT_HFB-00106,HFB-00106,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6408,hydraulic
RCA_TEXT_HFB-00107,HFB-00107,rca_text,该案例表现为中度泄漏异常，根因更可能由检测阶段隐患累积触发。,0.6244,hydraulic
EVO_TEXT_HFB-00107,HFB-00107,fault_evolution_text,检测阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6244,hydraulic
RCA_TEXT_HFB-00108,HFB-00108,rca_text,卸荷阀出现轻微压力异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-00108。,0.5282,hydraulic
EVO_TEXT_HFB-00108,HFB-00108,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5282,hydraulic
RCA_TEXT_HFB-00109,HFB-00109,rca_text,该案例表现为轻微振动异常，根因更可能由运维阶段隐患累积触发。,0.5805,hydraulic
EVO_TEXT_HFB-00109,HFB-00109,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5805,hydraulic
RCA_TEXT_HFB-00110,HFB-00110,rca_text,结合传感器能量和检测记录，液压泵总成的流量异常与运维阶段高风险实体 HOPR-00110 一致。,0.5277,hydraulic
EVO_TEXT_HFB-00110,HFB-00110,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5277,hydraulic
RCA_TEXT_HFB-00111,HFB-00111,rca_text,结合传感器能量和检测记录，冷却器的流量异常与装配阶段高风险实体 HASM-00111 一致。,0.6083,hydraulic
EVO_TEXT_HFB-00111,HFB-00111,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6083,hydraulic
RCA_TEXT_HFB-00112,HFB-00112,rca_text,结合传感器能量和检测记录，液压油箱的流量异常与运维阶段高风险实体 HOPR-00112 一致。,0.6059,hydraulic
EVO_TEXT_HFB-00112,HFB-00112,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.6059,hydraulic
RCA_TEXT_HFB-00113,HFB-00113,rca_text,蓄能器出现轻微压力异常，生命周期风险集中在设计阶段，建议优先追溯 HDES-00632。,0.6602,hydraulic
EVO_TEXT_HFB-00113,HFB-00113,fault_evolution_text,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6602,hydraulic
RCA_TEXT_HFB-00114,HFB-00114,rca_text,结合传感器能量和检测记录，冷却器的温度异常与设计阶段高风险实体 HDES-01098 一致。,0.6585,hydraulic
EVO_TEXT_HFB-00114,HFB-00114,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6585,hydraulic
RCA_TEXT_HFB-00115,HFB-00115,rca_text,液压泵总成出现轻微泄漏异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-00115。,0.6309,hydraulic
EVO_TEXT_HFB-00115,HFB-00115,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成泄漏异常。,0.6309,hydraulic
RCA_TEXT_HFB-00116,HFB-00116,rca_text,管路总成出现中度压力异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-00116。,0.5945,hydraulic
EVO_TEXT_HFB-00116,HFB-00116,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.5945,hydraulic
RCA_TEXT_HFB-00117,HFB-00117,rca_text,该案例表现为中度压力异常，根因更可能由运维阶段隐患累积触发。,0.5795,hydraulic
EVO_TEXT_HFB-00117,HFB-00117,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.5795,hydraulic
RCA_TEXT_HFB-00118,HFB-00118,rca_text,结合传感器能量和检测记录，蓄能器的泄漏异常与装配阶段高风险实体 HASM-00118 一致。,0.5804,hydraulic
EVO_TEXT_HFB-00118,HFB-00118,fault_evolution_text,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5804,hydraulic
RCA_TEXT_HFB-00119,HFB-00119,rca_text,该案例表现为轻微泄漏异常，根因更可能由运维阶段隐患累积触发。,0.5185,hydraulic
EVO_TEXT_HFB-00119,HFB-00119,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成泄漏异常。,0.5185,hydraulic
RCA_TEXT_HFB-00120,HFB-00120,rca_text,结合传感器能量和检测记录，过滤器的泄漏异常与检测阶段高风险实体 HINSP-00120 一致。,0.5723,hydraulic
EVO_TEXT_HFB-00120,HFB-00120,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5723,hydraulic
RCA_TEXT_HFB-00121,HFB-00121,rca_text,液压油箱出现中度温度异常，生命周期风险集中在检测阶段，建议优先追溯 HINSP-00121。,0.6477,hydraulic
EVO_TEXT_HFB-00121,HFB-00121,fault_evolution_text,检测阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6477,hydraulic
RCA_TEXT_HFB-00122,HFB-00122,rca_text,蓄能器出现轻微压力异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-00122。,0.5662,hydraulic
EVO_TEXT_HFB-00122,HFB-00122,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5662,hydraulic
RCA_TEXT_HFB-00123,HFB-00123,rca_text,该案例表现为轻微流量异常，根因更可能由制造阶段隐患累积触发。,0.5735,hydraulic
EVO_TEXT_HFB-00123,HFB-00123,fault_evolution_text,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5735,hydraulic
RCA_TEXT_HFB-00124,HFB-00124,rca_text,该案例表现为中度压力异常，根因更可能由设计阶段隐患累积触发。,0.6211,hydraulic
EVO_TEXT_HFB-00124,HFB-00124,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6211,hydraulic
RCA_TEXT_HFB-00125,HFB-00125,rca_text,过滤器出现中度流量异常，生命周期风险集中在装配阶段，建议优先追溯 HASM-00125。,0.6948,hydraulic
EVO_TEXT_HFB-00125,HFB-00125,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.6948,hydraulic
RCA_TEXT_HFB-00126,HFB-00126,rca_text,该案例表现为轻微阀芯卡滞，根因更可能由装配阶段隐患累积触发。,0.5949,hydraulic
EVO_TEXT_HFB-00126,HFB-00126,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成阀芯卡滞。,0.5949,hydraulic
RCA_TEXT_HFB-00127,HFB-00127,rca_text,该案例表现为轻微振动异常，根因更可能由装配阶段隐患累积触发。,0.5337,hydraulic
EVO_TEXT_HFB-00127,HFB-00127,fault_evolution_text,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5337,hydraulic
RCA_TEXT_HFB-00128,HFB-00128,rca_text,该案例表现为轻微温度异常，根因更可能由制造阶段隐患累积触发。,0.6087,hydraulic
EVO_TEXT_HFB-00128,HFB-00128,fault_evolution_text,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6087,hydraulic
RCA_TEXT_HFB-00129,HFB-00129,rca_text,结合传感器能量和检测记录，管路总成的泄漏异常与设计阶段高风险实体 HPIP-00026 一致。,0.5954,hydraulic
EVO_TEXT_HFB-00129,HFB-00129,fault_evolution_text,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5954,hydraulic
RCA_TEXT_HFB-00130,HFB-00130,rca_text,单向阀出现轻微压力异常，生命周期风险集中在设计阶段，建议优先追溯 HDES-01019。,0.5774,hydraulic
EVO_TEXT_HFB-00130,HFB-00130,fault_evolution_text,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5774,hydraulic
RCA_TEXT_HFB-00131,HFB-00131,rca_text,冷却器出现轻微流量异常，生命周期风险集中在制造阶段，建议优先追溯 HMAN-00927。,0.6316,hydraulic
EVO_TEXT_HFB-00131,HFB-00131,fault_evolution_text,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6316,hydraulic
RCA_TEXT_HFB-00132,HFB-00132,rca_text,蓄能器出现轻微压力异常，生命周期风险集中在检测阶段，建议优先追溯 HINSP-00132。,0.615,hydraulic
EVO_TEXT_HFB-00132,HFB-00132,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.615,hydraulic
RCA_TEXT_HFB-00133,HFB-00133,rca_text,作动筒出现轻微振动异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-00133。,0.5509,hydraulic
EVO_TEXT_HFB-00133,HFB-00133,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5509,hydraulic
RCA_TEXT_HFB-00134,HFB-00134,rca_text,该案例表现为中度振动异常，根因更可能由装配阶段隐患累积触发。,0.6227,hydraulic
EVO_TEXT_HFB-00134,HFB-00134,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6227,hydraulic
RCA_TEXT_HFB-00135,HFB-00135,rca_text,该案例表现为轻微流量异常，根因更可能由装配阶段隐患累积触发。,0.5869,hydraulic
EVO_TEXT_HFB-00135,HFB-00135,fault_evolution_text,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5869,hydraulic
